date,pm25_cf_1,humidity,temperature,pressure
2020-11-20,16.983855850688904,41.63434594935687,69.18765794302661,993.9476834654673
2020-11-21,16.283845461323423,38.65606140695386,70.28928240380394,992.6447342859831
2020-11-22,24.597802036758683,39.79972878580863,68.88474418968104,988.4253326749517
2020-11-23,31.926431874700825,47.68873079216942,65.38244380634163,986.5664055538155
2020-11-24,25.8496299956676,46.10650592343007,66.69655409725135,991.1727089559766
2020-11-25,24.95689021272265,47.293106965877094,65.19364023491237,992.564267415329
2020-11-26,25.92357468413223,40.43632713050153,65.28411315662086,991.4333256349672
2020-11-27,6.264905848711629,21.65255075528849,64.93152885768308,994.3451962342485
2020-11-28,6.380184964002226,21.28572475518119,65.5519125597562,994.9065712017041
2020-11-29,7.6857359841955,22.96631122622134,66.45282899001718,993.0671743345008
2020-11-30,7.267106219270673,24.075672508957112,68.39154973400869,993.488995804165
2020-12-01,10.647814147362139,26.016256130189927,68.28664581680523,991.001427267491
2020-12-02,16.472485767801782,27.30579313723058,68.43647542442298,992.1006903911556
2020-12-03,14.432202197585097,19.434755499063826,67.65112502412317,996.478871947336
2020-12-04,7.195649696259596,18.494787595385713,65.82687233494876,995.9400317306267
2020-12-05,15.018236206944357,23.76580905873317,65.0159062759106,996.7541899072362
2020-12-06,18.377064769387605,25.79066596805914,65.45275817779638,995.4066770438557
2020-12-07,16.775235733896555,25.746848220182603,65.83863401844629,989.8931897984022
2020-12-08,4.897542304019383,16.569711898292958,71.98996746883758,991.0491605685376
2020-12-09,8.635854889778154,23.14619816005937,69.3543751910435,990.3954675028607
2020-12-10,14.302713205792138,40.66224424749042,64.57829339234821,989.7475842495722
2020-12-11,20.47094064307214,45.42289282609148,64.43919133784065,993.8829315492761
2020-12-12,24.341252939918355,47.034674751479955,64.07798525398626,991.9665855859408
2020-12-13,13.4774170027011,34.04793253243281,65.57356547327507,996.5606317069969
2020-12-14,5.761754020275343,35.095149434022765,5309.8189691172665,992.9458514003037
2020-12-15,4.372909418712635,26.757730139119328,65.29670616161468,995.6282834117369
2020-12-16,6.213207378050668,26.007951839578926,66.02403218402813,994.5764250145937
2020-12-17,9.621709370127814,38.57924290513785,64.837217443361,990.3440287259067
2020-12-18,8.058108776245335,38.96629012791168,64.80843716606877,994.2726000453534
2020-12-19,8.30885200207909,28.222722310667198,65.54993333187116,998.529523612288
2020-12-20,8.659693876791168,23.17350148635503,67.82499518843935,994.9569794443768
2020-12-21,5.814535928001326,20.51391228784915,70.07678102536781,989.1182183286029
2020-12-22,18.025834741788895,35.782283255323065,66.62212954064103,990.3380940740559
2020-12-23,32.616253850919236,37.597803327223076,65.88757747879761,994.8868607168549
2020-12-24,5.937181906654916,20.07512202083062,64.455280334051,996.8454267281518
2020-12-25,8.154791854521728,30.13482052889857,66.331312428221,993.6561853979874
2020-12-26,16.05037822160725,38.04787516924258,65.03912456108624,993.115861512641
2020-12-27,19.745268884702686,48.059760008743254,64.63260901226207,988.7797945617385
2020-12-28,4.469190632796753,55.607727191112126,59.06191831487961,985.2208966223005
2020-12-29,5.926985759501705,44.54732299155263,60.22628675286957,989.7113674808244
2020-12-30,6.932004687400266,30.70865451787691,63.31914012944369,993.5959357936894
2020-12-31,9.884255458625478,32.79465881312707,62.98269185440439,987.2726758996105
2021-01-01,19.61912147751117,28.447079564150936,65.32528800630898,989.6916113966091
2021-01-02,12.875160319396366,37.9653122098429,63.76956062961843,994.7711424424185
2021-01-03,23.690234462426666,48.31633737675776,63.98472941774472,993.9518037479595
2021-01-04,22.526849146757552,49.681057149831936,63.85548539673922,993.0014609092277
2021-01-05,27.770391720798393,49.57370726265469,64.2206238584679,991.6951519591665
2021-01-06,20.479612511577653,40.63694394149476,66.11665399330374,990.8409701059328
2021-01-07,16.60158639405111,38.20032812303,65.58988270515555,989.3797574952474
2021-01-08,21.626219681993376,37.69307241006058,65.56658848649965,990.0618513011524
2021-01-09,15.82925657259105,31.538676089910464,67.83819539161404,989.2816376096657
2021-01-10,7.275946276097463,24.542872790947143,67.27061928371337,992.7567185294396
2021-01-11,7.529715671004212,27.278129145701232,66.99256052283492,993.0143522648739
2021-01-12,7.093078946492783,27.549377715355586,66.78748057956653,995.8419181160546
2021-01-13,9.731238704001113,28.27481026380772,67.93950443058856,995.1993369356177
2021-01-14,8.9813403077975,27.405331078540193,71.9339224951149,991.9477210371374
2021-01-15,6.496205038558136,21.429727472932505,76.03582439666641,991.0445088959203
2021-01-16,8.605165599935882,21.772272446406387,74.8926151518905,986.6546088975595
2021-01-17,8.88368105944044,21.499419692935188,74.98579630746421,986.6964341472628
2021-01-18,11.342536194094539,28.112216946569927,70.97803527986292,982.0300112592587
2021-01-19,17.124720010984074,35.37370447633914,67.62619055012469,979.7686919752167
2021-01-20,2.544431643120932,25.566597843383597,71.36457950395543,985.4092841855937
2021-01-21,4.929785593678481,33.64587814756552,69.16807464731792,987.8560736479657
2021-01-22,8.53462376520475,45.92786334735979,64.92430557947718,987.2796432580325
2021-01-23,5.063311073326976,50.946800860369365,60.597206137912146,984.7033253731041
2021-01-24,13.617119301565305,47.98283109010463,60.36394487346101,984.0762014479897
2021-01-25,2.3326985258936417,42.302120665578926,59.46413713128435,979.5538152948812
2021-01-26,3.441942387325698,33.96045702910336,58.49785423689391,985.3825435985447
2021-01-27,4.5366145850325665,37.61420629897885,61.04982305581102,991.5302905174464
2021-01-28,6.119309614523338,42.1167914387393,62.69362814327455,986.5656937377676
2021-01-29,3.411176129389296,54.551928896694236,60.73083447255299,985.5677894733901
2021-01-30,10.303363810898952,46.26946663129429,61.108006974815105,992.321241288578
2021-01-31,8.532799493489545,36.84534991707502,64.812135892054,992.2033815785128
2021-02-01,6.834223463026162,33.75306866234761,69.12685271204964,989.5935097406507
2021-02-02,7.464526504719717,40.894261753968635,69.3802443389323,989.5165652483524
2021-02-03,9.271523580829317,46.35593011439661,66.26198702434846,988.830454319425
2021-02-04,13.750109492375843,46.1605804834089,65.51489781480569,990.393699196219
2021-02-05,13.361935296207314,40.935599277579556,65.77729377709055,990.3791757708165
2021-02-06,16.72652126613838,37.4706229129504,67.09012731451247,987.381108117687
2021-02-07,27.613717926709512,40.23891990996521,66.30422402424853,985.2583197336061
2021-02-08,30.841443876301206,46.63705561889613,65.2313854534513,986.3853986507868
2021-02-09,21.026834781981634,46.365345031982685,64.9571771242271,987.8137876968179
2021-02-10,23.83220215317827,47.167411967901835,65.49419198614383,988.163928823983
2021-02-11,28.20624818517117,47.7185140711014,65.2155397645976,988.474309974261
2021-02-12,15.376752667835985,44.81944680226188,67.29893846871784,985.2071959464128
2021-02-13,6.910378479690194,45.95978346142664,65.27328878028995,984.7861623890296
2021-02-14,2.4639301681531247,29.09062236130289,67.03730330243472,985.1680116188644
2021-02-15,5.49935733882388,37.432489174442836,65.60252661266736,988.0052738245338
2021-02-16,7.290576564531811,41.770883906948455,66.72763183344122,986.1524985201748
2021-02-17,4.363541140579233,29.67673528303489,66.4241254763818,987.4818207194891
2021-02-18,6.734303612849979,22.688488618103758,66.40712169532888,995.3555655597156
2021-02-19,8.15091412583854,27.439276356754387,66.2655921811892,994.5044388201562
2021-02-20,8.833896531371039,32.2427152523706,65.39415091989619,991.3198629774021
2021-02-21,3.788414133430472,22.21838937716581,67.86497572681871,995.3960073123911
2021-02-22,4.421718806800063,21.55975574248257,70.80389493742229,993.1442105732627
2021-02-23,4.9243409345735225,25.00336029896319,71.27678579724872,988.3088098596733
2021-02-24,12.38133241807527,34.85535768148318,69.51928972725014,988.1165274332898
2021-02-25,12.486146961834072,29.962854383770885,68.65728875826963,990.1093419546369
2021-02-26,6.368912776664784,21.435515978824935,68.29204630279258,987.5889797616325
2021-02-27,9.750543032401303,31.102811476540772,67.50709755694962,984.6916682693982
2021-02-28,6.353369627223304,23.944346735434298,68.4242180062541,990.2182914755914
2021-03-01,3.3685304321285474,16.476509431687376,68.24873473280073,992.0586696020232
2021-03-02,4.82430024976829,20.53314563064076,67.9819252012649,984.8646098241262
