date,pm25_cf_1,humidity,temperature
2017-02-08,9.817162540717474,63.53271807644309,71.499846648476
2017-02-09,11.462623854744786,62.188819351904726,70.56772717177485
2017-02-10,21.709387936495258,63.75374842736671,68.97644007616873
2017-02-11,6.3615989453385495,62.010964411451624,67.50039552546535
2017-02-12,4.53812185120872,49.412766104284216,67.32529330502427
2017-02-13,5.108729069507231,37.736729975348574,71.8844628597164
2017-02-14,9.487548346018247,53.3479892623043,70.36761687935879
2017-02-15,15.947133489857649,52.874995546575406,69.16538880265811
2017-02-16,15.031660860689495,53.64740250168808,67.99413048055709
2017-02-17,8.71651789865111,64.31783070825252,64.9241294734211
2017-02-18,3.698724248709732,65.02721121991138,63.17658089226791
2017-02-19,5.358760161541489,57.41223924212016,65.27107844200246
2017-02-20,3.836486413415981,59.52620081992018,66.92531380255862
2017-02-21,10.767650055345069,56.06731201611024,70.864891625656
2017-02-22,3.751313971381433,54.271222798560075,66.69998714129932
2017-02-23,2.4095222028409613,36.896750838546005,61.84799983623275
2017-02-24,5.0264583757897405,32.91102964998575,61.47495627989412
2017-02-25,15.115328760549524,46.245085506694586,61.26182075850837
2017-02-26,4.301769194058421,54.07515404000899,61.43350232367611
2017-02-27,4.549080048605721,55.36690541912557,62.56102861856717
2017-02-28,11.697211514970306,48.02171911850514,63.22102604687139
2017-03-01,10.862145523188737,36.960650927566384,66.55945717359006
2017-03-02,4.2931065278404175,27.27442813892662,69.55392207270833
2017-03-03,4.060012928968783,23.23396033949483,74.13580383319123
2017-03-04,11.220731621878713,43.27974918392678,67.68568955458773
2017-03-05,8.569087180265123,53.00069169678723,64.58156061379981
2017-03-06,2.210940465719833,38.3095571926315,62.55918836415338
2017-03-07,5.146123137275063,36.7654298179457,67.33417428765102
2017-03-08,7.062326228378034,35.31198167289602,72.82733867422293
2017-03-09,11.891884117958236,39.86788284857184,74.58803193908055
2017-03-10,23.515561584142855,41.76765838682312,73.97386302829312
2017-03-11,27.109544515656804,50.45500763570431,72.20451556736556
2017-03-12,39.59162637327744,54.51336109149116,71.82060215657675
2017-03-13,42.411371941232,53.136542953088856,72.66040743673169
2017-03-14,34.17209206402306,52.087223192098584,72.24287078620317
2017-03-15,20.450357096578205,51.300462301456555,72.7208488708528
2017-03-16,15.261343308249986,51.008202349087505,72.84185901236894
2017-03-17,23.910618327481757,54.96492760808581,71.84984079040503
2017-03-18,32.162910004516654,53.1591117270595,71.82748061699786
2017-03-19,30.463334461115323,54.863162943824534,70.46246896462095
2017-03-20,11.426516585684247,50.25577467645092,70.9160230775719
2017-03-21,6.8651809563872535,55.31778859882265,70.39255450945004
2017-03-22,3.95037688275732,59.9269352509799,69.96087341879122
2017-03-23,2.4846100382542393,46.34764962559989,68.03213444438802
2017-03-24,6.082473856369315,50.00068257527681,67.903976433491
2017-03-25,4.906080747534264,55.193795314414615,68.7341402350565
2017-03-26,10.359557234581866,56.01378142282554,68.96573864588571
2017-03-27,7.776193020622838,51.51750002760887,69.76688051329047
2017-03-28,3.367582286236314,34.726573963229804,72.5994770570663
2017-03-29,6.883460035216746,38.270642210055136,75.17375813808123
2017-03-30,10.497822295658471,48.02851860597363,72.06496714331738
2017-03-31,9.142835066944835,30.991356736931763,69.8703046153114
2017-04-01,12.340057758943912,42.554261300829765,70.05166579993958
2017-04-02,13.573350084292493,48.70427252803038,71.21980601133906
2017-04-03,11.696418166058969,52.462025057720375,69.3066914670399
2017-04-04,12.688171890613622,48.61382074873486,71.918743089274
2017-04-05,17.8294632952981,50.06708230980343,73.87082866719628
2017-04-06,11.918522322524202,51.00222218716349,72.49392976139278
2017-04-07,11.85470915090602,50.34836094359758,71.54565609197714
2017-04-08,6.209421630044791,53.12384694227342,69.48424525800996
2017-04-09,5.977989063766532,43.93588839125394,68.49661451760191
2017-04-10,8.215501098009575,42.74597011735071,70.81772812030434
2017-04-11,13.025666175685018,43.766968480982136,71.02051856640091
2017-04-12,10.7612351011815,52.1879038333282,70.1903146130247
2017-04-13,3.555302061337356,53.10767525016624,70.84122522259524
2017-04-14,3.955505517373858,47.09762366485055,68.90289436287335
2017-04-15,7.491285349995628,43.71463090595838,71.00024195575665
2017-04-16,7.313071718671443,46.786860545500254,71.41528249120161
2017-04-17,5.559793237179488,48.046164529914535,71.93961249371543
2017-04-18,3.7739555926678983,57.611531028526166,73.30090593454965
2017-04-19,5.114492570879995,54.74864152840623,73.8168580249885
2017-04-20,10.781915346907994,49.38154185007337,73.41581701398508
2017-04-21,11.15043947963801,41.61888197586727,77.77367081447963
2017-04-22,10.666417118475945,40.37459337659256,79.45874387447287
2017-04-23,8.121977642659628,47.50825541242138,75.35215034475328
2017-04-24,9.018597813927096,48.920213412009176,73.6173045398018
2017-04-25,5.38052875749065,45.82197725248636,72.42307862510232
2017-04-26,6.1313690717697344,44.57306254809616,74.33192892541632
2017-04-27,6.557938478392523,51.65652099044746,72.94853594771241
2017-04-28,4.286218760647967,27.88159251582461,78.12997112434716
2017-04-29,2.1848651483157364,16.10598366013072,79.07155568124685
2017-04-30,6.6428419036576685,30.37789291101056,76.90657119840944
2017-05-01,10.572608679544684,42.88078658837115,76.96546876984009
2017-05-02,12.23050457722645,46.86032007046516,78.03796785159913
2017-05-03,11.1198773699095,49.580503990862375,77.8370753232917
2017-05-04,18.530824996762856,52.870436807201514,75.3158964996255
2017-05-05,16.228256974610357,54.065509986045704,72.39500400416577
2017-05-06,6.727932842193989,50.84253242249108,70.04411236142366
2017-05-07,2.006811862057498,50.048558865187736,65.7641969065413
2017-05-08,9.01594146723691,51.736371886144454,68.03893428637785
2017-05-09,8.408586191108805,49.76215717343566,73.16598599443849
2017-05-10,6.059596021646725,49.32516991341257,74.01715038698246
2017-05-11,7.937443868250321,51.42391321899627,73.35713984703041
2017-05-12,17.33572934557391,52.22464120862399,73.11959155787886
2017-05-13,7.458235881311087,45.938904223134855,73.093492257583
2017-05-14,5.746601084087482,45.08447948946478,72.8347778920426
2017-05-15,3.688657007520019,46.19780965766259,69.52988988680164
2017-05-16,3.813668865519249,47.49098940652794,69.40721094396642
2017-05-17,4.71169412108598,49.26005993615648,70.82128449638361
2017-05-18,8.212196720694882,49.59948780794369,73.33712759190699
2017-05-19,7.103555004766074,44.0712258284365,77.07481524993194
2017-05-20,7.755250065565651,34.87996470395522,80.39867748075548
2017-05-21,6.152874453718939,44.919286845933264,78.744352011657
2017-05-22,16.820847409198382,52.81542558594669,75.45923201123968
2017-05-23,20.54218722586684,52.91684087266635,75.46680591207951
2017-05-24,14.32478509436014,52.946018265475786,73.01340347392842
2017-05-25,6.21836505351285,46.52018528951393,72.94847286747542
2017-05-26,2.828488802352524,45.449281710652976,74.71239590884407
2017-05-27,3.083070823815405,49.044543854837976,73.12388747962277
2017-05-28,7.811017838304457,51.58057228789965,73.97405793138849
2017-05-29,16.435783088525135,52.98260198228858,74.02838075834701
2017-05-30,22.119886266295985,53.51194923845749,74.1500886667135
2017-05-31,21.06544767543955,54.1405781240404,73.7164428765324
2017-06-01,15.575042226084042,51.76591675675372,76.11150228976764
2017-06-02,23.66371950949567,53.37696498863907,76.20507502991259
2017-06-03,25.942487736718626,55.12366426329662,76.56110720706309
2017-06-04,27.22869956427015,56.32256670395521,75.55342134767751
2017-06-05,22.93228086090995,54.31518342240675,76.08252878678803
2017-06-06,22.13468266027243,55.862597083603866,75.23632698861475
2017-06-07,13.634656786497136,56.08571538588309,74.80112851078069
2017-06-08,12.120298421717171,57.01873737373737,73.77151936026937
2017-06-09,8.558674142822733,53.980445940701244,74.4718573372757
2017-06-10,4.448586433549224,53.125278425278424,75.66739283864284
2017-06-11,4.287339583333334,50.00987373737374,74.75815656565656
2017-06-12,3.4126296999102927,45.98004878997779,73.6150058646003
2017-06-13,5.675728495957639,48.01289928840198,75.3656655823169
2017-06-14,8.388882366694299,47.853344253344254,78.12020963881429
2017-06-15,9.4868797032392,46.36208899319631,80.95369224569139
2017-06-16,11.633388846790716,52.54006789287163,78.81805093113505
2017-06-17,12.270865192916483,54.753131633362614,78.07611394744548
2017-06-18,19.544568029708316,56.55908122404677,76.89078280596705
2017-06-19,17.939783510981915,60.6226539039039,75.23584834834834
2017-06-20,15.10317358595008,59.46500420875421,76.1227640993266
2017-06-21,10.981200659219,58.54017781986531,76.79007786195287
2017-06-22,11.982006444654884,57.33489546629082,76.75904502877613
2017-06-23,14.828972505802463,59.34597807043301,75.23598203449221
2017-06-24,7.409225971215782,60.02999446989273,74.52954924731814
2017-06-25,8.77686324179293,57.48742735852111,76.9085631960632
2017-06-26,7.663876850674101,50.6081378752132,80.65299000814515
2017-06-27,3.982847775764895,51.19209535583693,79.0521071190078
2017-06-28,7.803462241298859,53.15909543594864,77.14394514427218
2017-06-29,14.99370996873358,49.96978244976746,78.30668820601353
2017-06-30,19.538630168555475,53.78148456105773,76.66140745616737
2017-07-01,19.42520023148148,56.75445601851852,75.93446443602694
2017-07-02,12.654919851023823,49.647912361035765,79.11488892548675
2017-07-03,17.140753472222222,53.80380291005291,77.2165404040404
2017-07-04,11.747484348695286,59.23274533121917,75.46683795317516
2017-07-05,10.653130546210033,57.51307487597458,77.26788505556674
2017-07-06,14.614151201733648,55.53276515151515,79.89077756734007
2017-07-07,10.737176013989531,51.25224116161616,83.15648674242424
2017-07-08,12.80530504580341,49.79644324588224,86.08198055379751
2017-07-09,15.1015692431562,50.87489049898207,86.42465277777778
2017-07-10,18.84388476850964,51.70688856071306,84.61634071108561
2017-07-11,13.62995656857032,55.3193201514248,81.94958791208792
2017-07-12,9.934085963804714,55.86799266893743,80.01362828870096
2017-07-13,15.775088212285905,56.79127111717955,79.55712184832824
2017-07-14,13.340422604669888,57.28977272727273,78.431007996633
2017-07-15,11.881849322024593,56.11767297490408,80.0984091153786
2017-07-16,15.22634367451691,52.563144005355205,83.63213177975406
2017-07-17,14.435590290665134,52.44950279855803,83.43452781203509
2017-07-18,16.86505940100941,52.72610509803828,83.32717100932155
2017-07-19,15.661028117300877,55.032472207510125,81.51211711044007
2017-07-20,15.244756861658614,53.08916084599094,83.33986893465413
2017-07-21,17.428004216712115,52.793149736783455,82.43501868716984
2017-07-22,20.918275905797103,53.521586993970715,82.54017618040874
2017-07-23,16.43812220902085,54.84578880988,82.13070807745227
2017-07-24,8.571712372822427,55.336187060187314,80.33918234416971
2017-07-25,8.288141200043917,54.288547796808665,81.34065235690235
2017-07-26,5.842728421900161,54.43659541147913,80.89607147051915
2017-07-27,6.65813030120041,54.78082795004307,81.03322879962414
2017-07-28,13.696423086348323,53.77683133859604,81.20145148968678
2017-07-29,17.396317893871426,52.30135948293177,81.83545810523502
2017-07-30,14.309778496287445,51.88678814603739,82.50376839680935
2017-07-31,17.155545208607816,53.35074608965913,80.86678963548529
2017-08-01,9.383198336398404,52.72553193757272,82.87543379220183
2017-08-02,11.037001268325843,53.157599068935795,85.88921376069662
2017-08-03,9.863207825046022,51.620104153786315,86.86809119170546
2017-08-04,11.043874788255224,50.79170774651705,85.58055131638388
2017-08-05,12.960000791953751,52.474027156814046,83.43859082629574
2017-08-06,15.42693282004831,53.028703703703705,83.58171296296295
2017-08-07,17.33809915880846,52.16225037176164,81.75748882093359
2017-08-08,23.075896224822895,49.877666724375175,83.13319530906391
2017-08-09,21.885358316682535,52.78127805904385,82.16276224289493
2017-08-10,18.533353262607086,53.356022345634365,82.58503443924579
2017-08-11,21.49208604560891,53.366507074035496,81.7156213104929
2017-08-12,27.51790253696677,54.67529689677066,81.30245194380247
2017-08-13,27.288561460169166,52.752989400533075,81.75473336176115
2017-08-14,18.48203236775972,52.29592864026741,80.96006441223832
2017-08-15,6.0245938672926584,52.006737974171934,80.14764799904513
2017-08-16,8.719559425232838,48.99119451921102,80.84380788642129
2017-08-17,12.665065360794475,52.47606722114326,80.27307481581407
2017-08-18,12.564054302599876,55.630177576816656,79.39448345745882
2017-08-19,14.999717143401137,54.826560267299335,79.08320201825384
2017-08-20,13.224760861540435,52.367729262247536,79.65553481141106
2017-08-21,9.50109814308428,50.58065995425397,80.84659660748522
2017-08-22,11.78138909329305,56.51320035096285,79.6521626736077
2017-08-23,22.08727880835533,57.02504520248553,78.9174166594263
2017-08-24,27.54247182054244,53.95631042902908,78.79689319102236
2017-08-25,29.6477212295052,56.31456960913482,79.48435833490181
2017-08-26,32.799722594629024,58.71341187024371,79.9244148098688
2017-08-27,20.10719894402095,61.64304954304954,78.54976250601251
2017-08-28,24.230081568190265,59.17495147311549,80.08587034225805
2017-08-29,34.38788416365668,54.69054670671519,83.08421276036765
2017-08-30,20.898202851175295,50.95379823602355,85.03784822070692
2017-08-31,14.170365860120032,48.60519451986672,87.97723967330832
2017-09-01,15.074949012370617,50.15696925453761,88.96389636154106
2017-09-02,14.645872620616098,45.6361370223979,89.97157036200514
2017-09-03,14.566162813872522,46.03305867691253,91.56579009174048
2017-09-04,14.84307624364112,56.03839949088543,85.84440975094729
2017-09-05,21.298800017269617,56.68392588358305,83.21459492974913
2017-09-06,23.56672472492396,56.666817155328694,81.19125814831793
2017-09-07,25.35727491907806,55.63816374290408,81.09946922933034
2017-09-08,21.422208757376964,54.493333291660385,80.91507197215867
2017-09-09,23.03414888630984,51.90005469032712,80.79928375563667
2017-09-10,17.677543191446695,53.103596868884594,82.12331007323547
2017-09-11,15.42858112618688,50.56688951905132,84.44112111499675
2017-09-12,14.991195314916618,56.6379962853324,80.91265965125459
2017-09-13,11.381596275247208,54.997017073494405,78.62645471922328
2017-09-14,8.431861226629072,53.367156686827215,77.15878247309261
2017-09-15,7.1600675356110655,53.94723077948352,77.95053305587585
2017-09-16,10.923901321299056,54.46483051680523,77.82406774738963
2017-09-17,16.5266384939035,55.460585045578675,77.22992583101997
2017-09-18,18.73497475108563,56.17385833367979,76.79404199484885
2017-09-19,17.602036992912574,53.53952896782384,78.41144810935894
2017-09-20,13.142600202188127,53.47100233224366,78.3443426372635
2017-09-21,9.212141431211498,53.16904354761579,76.45314250696747
2017-09-22,3.8993829456833993,48.19836592459016,74.066575968479
2017-09-23,4.171811292365408,48.0877812029149,74.1048049119239
2017-09-24,9.306317920857133,41.02634135091982,77.0906719812436
2017-09-25,5.707688061096973,28.21360829013337,80.10202637720215
2017-09-26,12.700834918266224,38.781843081126624,79.44603972268213
2017-09-27,16.384242114163243,50.05331113110377,78.72085151746907
2017-09-28,19.17536165696121,49.24457848349076,79.0848586726813
2017-09-29,17.742468230079453,49.693982566476954,79.9581461915701
2017-09-30,36.241785861056705,54.214518434583375,78.39217332730477
2017-10-01,19.887012450515304,52.50898643886064,78.0920519921657
2017-10-02,9.961071376362389,50.715602958809946,77.67953510033655
2017-10-03,13.23491211113841,53.36035114777502,76.4141539342486
2017-10-04,10.977097055242645,47.30216397847695,75.62933200700176
2017-10-05,12.051969770249787,44.07351375690046,76.95727739183934
2017-10-06,18.19149305609744,39.91885537492861,79.99385464681978
2017-10-07,17.571565715104533,36.10106855802207,82.11363892126249
2017-10-08,19.584163448580345,51.12907376161161,78.23010291383929
2017-10-09,14.808516018658436,43.72095610970914,79.33940929525608
2017-10-10,14.484033574324656,44.602810464147474,77.60327439510716
2017-10-11,13.973326636284312,52.66482572573874,75.45760578544922
2017-10-12,24.38865252724923,53.15084068185648,75.29596871272855
2017-10-13,34.12958301473307,54.109394030294176,74.7520228069302
2017-10-14,47.62355414978118,51.35798830853044,76.79384302630423
2017-10-15,27.482172022138712,31.770593972805425,82.12326285747041
2017-10-16,13.892506307584206,24.656079436868552,83.96373628139472
2017-10-17,15.62930988998665,28.503107197952673,84.02327913341928
2017-10-18,28.105946567801254,43.03677589194197,82.16109997435211
2017-10-19,31.346941189635057,52.73582316791188,77.81933151727146
2017-10-20,9.245650217633449,53.28753406161677,75.59168483543635
2017-10-21,5.464956296902053,40.204169924209815,74.86857328177403
2017-10-22,7.612179932366671,28.645711479326984,80.65580524604522
2017-10-23,5.575961035603857,23.128315616129637,87.44775047167032
2017-10-24,5.989988332428798,20.477902509623295,92.3370048532183
2017-10-25,4.728521339699116,16.8296379743614,91.00569358554364
2017-10-26,13.526834808925676,26.94351956771235,84.61711923834493
2017-10-27,23.918923202685267,39.65085271822014,79.25361349001719
2017-10-28,38.94539148562373,54.474833788578195,76.40392397167986
2017-10-29,50.35260003188187,56.097997603504865,74.41759046992989
2017-10-30,20.38357792752168,51.833269742527634,74.68168361697593
2017-10-31,13.390335798981932,56.00910820346832,73.84314187770532
2017-11-01,8.954576049167738,51.065967407004415,74.82877526621778
2017-11-02,3.417071296019526,50.32675035248674,72.86870206391811
2017-11-03,9.449321437194463,46.39107197665578,72.86645749812703
2017-11-04,8.610470347843952,49.06456571688203,72.4667828734165
2017-11-05,4.724008753652772,54.98299250855707,73.11975031720837
2017-11-06,6.428281741271078,50.84287038849025,72.65664360421914
2017-11-07,5.979826406185872,49.049648879358834,73.96281456250142
2017-11-08,7.455588364321105,51.4313534761285,73.51748716717717
2017-11-09,5.141993516610521,55.53257151678939,73.2336013971422
2017-11-10,7.473143837394886,54.65714705172006,71.88394692413841
2017-11-11,18.61814528349373,54.118188377106655,70.54582588182826
2017-11-12,31.094311019495983,55.97325659815213,70.78281399226839
2017-11-13,33.568399677561366,51.73189444718425,70.65654538003069
2017-11-14,26.04212940216149,47.39359167566773,72.17353096102197
2017-11-15,24.260116718745184,45.124940468856536,74.17196312153858
2017-11-16,23.633068826858473,42.76935383858721,75.37124820895318
2017-11-17,4.307151397129939,52.55111526097174,75.08391411661509
2017-11-18,10.356086745945545,49.46139348378629,72.13338464962055
2017-11-19,7.940971074589707,30.50974196781477,71.13575180268731
2017-11-20,15.950749168497184,38.13234475274973,70.49353596944898
2017-11-21,19.585131991924584,33.4407533225843,76.33581321681278
2017-11-22,7.845471834774779,26.865960826720432,81.08001795705339
2017-11-23,6.544589984282178,26.864359976962167,82.41652375376226
2017-11-24,17.52380897241617,37.14135301998198,78.20347088757592
2017-11-25,28.0510950351756,43.9634047731932,75.98637566016303
2017-11-26,52.14505665025904,54.98771051117121,71.5484982981949
2017-11-27,18.231497390311965,50.59621611830255,70.26405098292028
2017-11-28,6.217384814405547,40.53032363562093,69.37376507815398
2017-11-29,12.608204073431244,46.37612683905047,70.24289859964644
2017-11-30,20.729092003792427,45.75633830541598,69.65244220500813
2017-12-01,16.823956939037505,47.280386175948806,70.98168097355841
2017-12-02,23.045185833435376,45.64815299728495,71.69823894514627
2017-12-03,28.23806970481886,50.657394352270344,70.40713083789547
2017-12-04,22.0727110667358,37.70405956001197,70.20821223664933
2017-12-05,5.233758712224502,15.62675703186572,70.40733609524074
2017-12-06,21.878444602975694,18.656004928391944,71.0177135880293
2017-12-07,21.523134803533697,17.51020847353965,74.09625501088617
2017-12-08,22.4235143157952,19.582648204083444,72.96055395880003
2017-12-09,24.580407620180956,19.4297908321817,75.60584467765717
2017-12-10,9.481190472150566,17.0740918142888,75.81449715847683
2017-12-11,8.325937745310636,17.74655441074976,75.56495854497031
2017-12-12,19.50562248814203,19.437444118540267,73.73511953373361
2017-12-13,23.24555247221405,22.00841468514338,73.52607973337176
2017-12-14,33.54784159782508,32.67898093449589,71.23904044065078
2017-12-15,19.58405488161511,24.295415222244507,73.35644598912039
2017-12-16,38.2136923799364,38.89151185806699,70.51519845666795
2017-12-17,16.732705568227857,27.33719758992942,70.9372111163613
2017-12-18,6.472695101042634,24.5046529086838,69.55507694267867
2017-12-19,21.307449260804972,37.54816149111204,68.04876435493564
2017-12-20,24.93272470997977,47.206070977342534,65.65079707567831
2017-12-21,4.295559348443351,25.240073963053543,64.26762956251795
2017-12-22,10.130098829831567,28.144467874264254,63.62729880975448
2017-12-23,15.774282397715192,32.802358938448315,65.10647218554737
2017-12-24,25.640879400858616,38.61519144558855,67.56329037548231
2017-12-25,69.68158740536839,42.095823919955336,66.1186512183986
2017-12-26,76.7632350944671,44.98766572423003,66.68189160972571
2017-12-27,64.91601946434358,41.55951805594898,68.71250018448531
2017-12-28,39.763763024189984,39.62266851502134,70.23251032937371
2017-12-29,24.335353798785142,33.249107600134174,72.46931414037583
2017-12-30,37.972721512054854,44.451956376867834,69.22979390185549
2017-12-31,60.68616784302316,50.357615831837926,68.28673137364797
2018-01-01,95.36380113579692,48.98820618425427,68.13984168454311
2018-01-02,51.329156468117056,47.01019089696032,71.0623644285559
2018-01-03,30.634010134097434,42.19508200370112,71.7372654122445
2018-01-04,34.097902804846974,44.06052117362386,72.58798961521302
2018-01-05,20.994596831955334,50.81312797860728,72.58527526313941
2018-01-06,19.727099651032542,57.13290106402655,72.18061192595884
2018-01-07,32.759479799131455,55.23168788313203,72.59293078298163
2018-01-08,27.839383279616488,58.651215877368614,72.2551001454274
2018-01-09,6.750445927785378,61.85787851649187,68.22906667990307
2018-01-10,15.386747512210672,54.81821031296152,67.5123174974095
2018-01-11,28.34596245448211,54.00258312049125,69.39858640313892
2018-01-12,38.060572435787535,53.09038658871119,70.18413123515478
2018-01-13,14.93628236549663,34.98345023268073,75.55347028687424
2018-01-14,7.235988036380681,27.95597216662207,76.53096780878545
2018-01-15,23.44596468499707,43.90488937228437,71.15997532756599
2018-01-16,33.221812623225226,51.29456251943316,70.8747798594021
2018-01-17,28.482638136032527,47.284706686205325,72.28379060353359
2018-01-18,22.320631376010702,44.839376679530574,73.06175899265145
2018-01-19,19.604914650249043,55.42955774423464,69.69125390502762
2018-01-20,2.621558234534787,33.98645521903474,66.37693527113846
2018-01-21,7.112228094960235,30.378298419155858,64.65161773188511
2018-01-22,10.76096206743184,31.631222656826267,66.44207687265437
2018-01-23,8.722957401403043,30.845911519773857,69.08775757947448
2018-01-24,7.048794879039425,28.319440114883204,70.403523216151
2018-01-25,9.879062022802303,43.42106644569401,66.34208896565124
2018-01-26,6.246412310877782,36.24707597865116,66.31993269777861
2018-01-27,8.021725269652022,26.807577896889896,69.19087050013279
2018-01-28,10.253447726876578,23.454162475271843,75.6098778724251
2018-01-29,4.670894181385194,21.093847144740767,79.45041371403282
2018-01-30,4.285957737116134,22.239360756595826,77.55424782307836
2018-01-31,15.883188522398882,28.964740680440084,73.90500118129383
2018-02-01,29.91809265203071,33.5122056673731,73.40094303277209
2018-02-02,35.937793968906405,35.50089488989498,74.54871738680357
2018-02-03,36.3607506807241,34.360831632850584,73.93810627308797
2018-02-04,34.09521453602635,37.703713698449285,72.60144942741378
2018-02-05,35.34901053992914,45.067348656175795,66.7770916703599
2018-02-06,43.663916878213506,49.917371364066646,71.27058665761125
2018-02-07,26.55123437823613,40.8571126200458,72.90167606068782
2018-02-08,14.654689700868389,31.634370582648828,74.37590746020078
2018-02-09,18.89307468676429,41.265682520397725,72.49410895297822
2018-02-10,27.54660416043997,50.20367565154761,70.15364106404907
2018-02-11,21.91313993803734,45.1154883483504,69.82648620331139
2018-02-12,7.698853143203403,45.47292617617627,67.69024033078095
2018-02-13,3.398004996883188,41.77894481806608,67.39408780487034
2018-02-14,6.180721312082952,38.85825833155669,70.28991075823676
2018-02-15,9.95944218913199,39.62455361333824,70.79864607276379
2018-02-16,6.316448724601324,27.9109040857597,71.30225251150577
2018-02-17,9.985161432757842,29.18534318494468,70.71529361695877
2018-02-18,10.719824590510044,40.033466167808534,68.55616138111007
2018-02-19,2.464484976773647,31.041241774497045,63.86356842276844
2018-02-20,2.434341283371384,21.05987220217249,61.25998512109841
2018-02-21,5.983670682803201,26.14868612005798,62.847257674618966
2018-02-22,6.27535909283624,35.39195121231309,62.43744553361402
2018-02-23,3.1620778433779333,30.73909190339076,61.906336879526904
2018-02-24,6.292254362295966,23.70670318975758,62.54429611128995
2018-02-25,10.134872229721188,29.76266668684545,65.148137090058
2018-02-26,9.168932693553508,32.840049385336066,65.05899117643345
2018-02-27,2.7676316640534258,41.711329604741145,61.57078223788664
2018-02-28,8.251486861598428,39.20755026568179,61.96044784407386
2018-03-01,9.00389245567836,42.14479694603534,64.44525649773922
2018-03-02,7.487443647139957,57.76891953155448,64.02945010993533
2018-03-03,9.019926654781104,53.170774468235045,64.78703874104053
2018-03-04,5.31750257228081,40.58199082535605,62.78258303920759
2018-03-05,6.292266540132652,27.33435116828594,67.53377251003887
2018-03-06,4.232853677241922,21.175228385329547,71.67244107876968
2018-03-07,9.756007060805402,26.891470461627016,69.75511791872414
2018-03-08,15.197065060075838,32.62696379140041,70.73993080675326
2018-03-09,12.931367508012714,45.30204061399953,70.95338427311887
2018-03-10,22.465308927768696,58.297720035956154,68.6804860051396
2018-03-11,4.8796405587214196,57.398732841659005,70.49789830554705
2018-03-12,20.402212366859924,53.63286689987912,71.92669814998726
2018-03-13,20.888293782784032,57.015943322393184,71.58515146072327
2018-03-14,2.936453126013402,52.28496597180046,69.75140720806735
2018-03-15,1.4943111763176178,46.28014319622815,68.18956793434396
2018-03-16,3.8219354428300383,47.01119030623635,65.92595735556128
2018-03-17,2.7322311189566895,47.55993438063001,66.07833070464864
2018-03-18,4.2316646128206274,42.868669622612806,64.99369804721485
2018-03-19,6.08803411015934,35.9458677090616,69.4299668538137
2018-03-20,9.974360095055854,36.23131449878293,70.970800060096
2018-03-21,7.466044200751074,50.38332664629776,69.77610242514626
2018-03-22,10.83176430798638,60.09332303550887,69.82665063030389
2018-03-23,7.909408554284721,53.51918945382394,70.44680313477231
2018-03-24,7.991665403601354,48.35218246272456,67.94369044443566
2018-03-25,3.934210134585031,42.84983417886187,66.98283445976247
2018-03-26,3.109668939946541,32.51200297073575,67.88436645273852
